index,Sku,Style Id,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
325,Os205_1054_M,Os205_1054,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
326,Os205_1054_L,Os205_1054,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
327,Os205_1054_XL,Os205_1054,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
328,Os205_1054_2XL,Os205_1054,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
329,Os205_1054_3XL,Os205_1054,Mix,Kurta,0.3,570,2298.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
330,Os203_1100_S,Os203_1100,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
331,Os203_1100_M,Os203_1100,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
332,Os203_1100_L,Os203_1100,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
333,Os203_1100_XL,Os203_1100,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
334,Os203_1100_2XL,Os203_1100,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
335,Os203_1100_3XL,Os203_1100,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
336,Os204_3091_S,Os204_3091,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
337,Os204_3091_M,Os204_3091,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
338,Os204_3091_L,Os204_3091,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
339,Os204_3091_XL,Os204_3091,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
340,Os204_3091_2XL,Os204_3091,Mix,Kurta,0.3,529,2138.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0
341,Os204_3091_3XL,Os204_3091,Mix,Kurta,0.3,529,2210.0,2395.0,2395.0,2395.0,2395.0,2295.0,2295.0,2395.0,2395.0,2395.0
342,Os160_S,Os160,Mix,Kurta,0.3,424,2240.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
343,Os160_M,Os160,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
344,Os160_L,Os160,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
345,Os160_XL,Os160,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
346,Os160_2XL,Os160,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
347,Os160_3XL,Os160,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
348,Os162_S,Os162,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
349,Os162_M,Os162,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
350,Os162_L,Os162,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
351,Os162_XL,Os162,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
352,Os162_2XL,Os162,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
353,Os162_3XL,Os162,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1895.0,1695.0
354,Os110_14253_S,Os110_14253,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
355,Os110_14253_M,Os110_14253,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
356,Os110_14253_L,Os110_14253,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
357,Os110_14253_XL,Os110_14253,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
358,Os110_14253_2XL,Os110_14253,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
359,Os110_14253_3XL,Os110_14253,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
360,Os117_3063_S,Os117_3063,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
361,Os117_3063_M,Os117_3063,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
362,Os117_3063_L,Os117_3063,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
363,Os117_3063_XL,Os117_3063,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
364,Os117_3063_2XL,Os117_3063,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
365,Os117_3063_3XL,Os117_3063,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
366,Os122_1736_S,Os122_1736,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1895.0
367,Os122_1736_M,Os122_1736,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1895.0
368,Os122_1736_L,Os122_1736,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
369,Os122_1736_XL,Os122_1736,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
370,Os122_1736_2XL,Os122_1736,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1895.0
371,Os122_1736_3XL,Os122_1736,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1895.0
372,Os119_3094_S,Os119_3094,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
373,Os119_3094_M,Os119_3094,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
374,Os119_3094_L,Os119_3094,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
375,Os119_3094_XL,Os119_3094,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
376,Os119_3094_2XL,Os119_3094,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
377,Os119_3094_3XL,Os119_3094,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
378,Os120_14412_S,Os120_14412,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1895.0
379,Os120_14412_M,Os120_14412,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
380,Os120_14412_L,Os120_14412,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
381,Os120_14412_XL,Os120_14412,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
382,Os120_14412_2XL,Os120_14412,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1895.0
383,Os120_14412_3XL,Os120_14412,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1895.0
384,Os126_14249_S,Os126_14249,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
385,Os126_14249_M,Os126_14249,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
386,Os126_14249_L,Os126_14249,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
387,Os126_14249_XL,Os126_14249,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
388,Os126_14249_2XL,Os126_14249,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
389,Os126_14249_3XL,Os126_14249,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
390,Os132_1866_S,Os132_1866,Mix,Kurta,0.3,286,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0
391,Os132_1866_M,Os132_1866,Mix,Kurta,0.3,286,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0
392,Os132_1866_L,Os132_1866,Mix,Kurta,0.3,286,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0
393,Os132_1866_XL,Os132_1866,Mix,Kurta,0.3,286,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0
394,Os132_1866_2XL,Os132_1866,Mix,Kurta,0.3,286,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0
395,Os132_1866_3XL,Os132_1866,Mix,Kurta,0.3,286,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0
396,Os116_14254_S,Os116_14254,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
397,Os116_14254_M,Os116_14254,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
398,Os116_14254_L,Os116_14254,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
399,Os116_14254_XL,Os116_14254,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
400,Os116_14254_2XL,Os116_14254,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
401,Os116_14254_3XL,Os116_14254,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
402,Os113_3090_S,Os113_3090,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
403,Os113_3090_M,Os113_3090,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
404,Os113_3090_L,Os113_3090,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
405,Os113_3090_XL,Os113_3090,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
406,Os113_3090_2XL,Os113_3090,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
407,Os113_3090_3XL,Os113_3090,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
408,Os111_3074_S,Os111_3074,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
409,Os111_3074_M,Os111_3074,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
410,Os111_3074_L,Os111_3074,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
411,Os111_3074_XL,Os111_3074,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
412,Os111_3074_2XL,Os111_3074,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
413,Os111_3074_3XL,Os111_3074,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
414,Os123_1332_S,Os123_1332,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
415,Os123_1332_M,Os123_1332,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
416,Os123_1332_L,Os123_1332,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
417,Os123_1332_XL,Os123_1332,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
418,Os123_1332_2XL,Os123_1332,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
419,Os123_1332_3XL,Os123_1332,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
420,Os141_1331_S,Os141_1331,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
421,Os141_1331_M,Os141_1331,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
422,Os141_1331_L,Os141_1331,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
423,Os141_1331_XL,Os141_1331,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
424,Os141_1331_2XL,Os141_1331,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
425,Os141_1331_3XL,Os141_1331,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
426,Os102_14255_S,Os102_14255,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
427,Os102_14255_M,Os102_14255,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
428,Os102_14255_L,Os102_14255,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
429,Os102_14255_XL,Os102_14255,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
430,Os102_14255_2XL,Os102_14255,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
431,Os102_14255_3XL,Os102_14255,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
432,Os104_1276_S,Os104_1276,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
433,Os104_1276_M,Os104_1276,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
434,Os104_1276_L,Os104_1276,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
435,Os104_1276_XL,Os104_1276,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
436,Os104_1276_2XL,Os104_1276,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
437,Os104_1276_3XL,Os104_1276,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
438,Os106_14213_S,Os106_14213,Mix,Kurta,0.3,581,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0
439,Os106_14213_M,Os106_14213,Mix,Kurta,0.3,581,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0
440,Os106_14213_L,Os106_14213,Mix,Kurta,0.3,581,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2495.0
441,Os106_14213_XL,Os106_14213,Mix,Kurta,0.3,581,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2495.0
442,Os106_14213_2XL,Os106_14213,Mix,Kurta,0.3,581,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0
443,Os106_14213_3XL,Os106_14213,Mix,Kurta,0.3,581,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0
444,Os105_3062_S,Os105_3062,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
445,Os105_3062_M,Os105_3062,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
446,Os105_3062_L,Os105_3062,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
447,Os105_3062_XL,Os105_3062,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
448,Os105_3062_2XL,Os105_3062,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
449,Os105_3062_3XL,Os105_3062,Mix,Kurta,0.3,381,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0
450,Os109_3095_S,Os109_3095,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
451,Os109_3095_M,Os109_3095,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
452,Os109_3095_L,Os109_3095,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
453,Os109_3095_XL,Os109_3095,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
454,Os109_3095_2XL,Os109_3095,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
455,Os109_3095_3XL,Os109_3095,Mix,Kurta,0.3,471,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
456,Os173_3090_S,Os173_3090,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
457,Os173_3090_M,Os173_3090,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
458,Os173_3090_L,Os173_3090,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
459,Os173_3090_XL,Os173_3090,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
460,Os173_3090_2XL,Os173_3090,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
461,Os173_3090_3XL,Os173_3090,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
462,Os187_5073_S,Os187_5073,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
463,Os187_5073_M,Os187_5073,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
464,Os187_5073_L,Os187_5073,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
465,Os187_5073_XL,Os187_5073,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
466,Os187_5073_2XL,Os187_5073,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
467,Os187_5073_3XL,Os187_5073,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
468,Os215_5072_S,Os215_5072,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0
469,Os215_5072_M,Os215_5072,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0
470,Os215_5072_L,Os215_5072,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0
471,Os215_5072_XL,Os215_5072,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0
472,Os215_5072_2XL,Os215_5072,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0
473,Os215_5072_3XL,Os215_5072,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0
474,Os103_4171_S,Os103_4171,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
475,Os103_4171_XS,Os103_4171,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
476,Os103_4171_M,Os103_4171,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
477,Os103_4171_L,Os103_4171,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
478,Os103_4171_XL,Os103_4171,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
479,Os103_4171_2XL,Os103_4171,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
480,Os103_4171_3XL,Os103_4171,Mix,Kurta,0.3,500,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0
481,Os216_3095_M,Os216_3095,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
482,Os216_3095_S,Os216_3095,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
483,Os216_3095_L,Os216_3095,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
484,Os216_3095_XL,Os216_3095,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
485,Os216_3095_2XL,Os216_3095,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
486,Os216_3095_3XL,Os216_3095,Mix,Kurta,0.3,457,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0
487,Os217_5071_S,Os217_5071,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
488,Os217_5071_M,Os217_5071,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
489,Os217_5071_L,Os217_5071,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
490,Os217_5071_XL,Os217_5071,Mix,Kurta,0.3,424,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0
